date,team,opponent,goals,goals_conceded,is_home,elo,opponent_elo,xg,opponent_xg,tournament,city,country,neutral,gf_prom_5,gc_prom_5,elo_prom_5,gf_prom_15,gc_prom_15,total_goals,pace_20,rival_gf_prom_5,rival_gc_prom_5,rival_elo_prom_5,rival_gf_prom_15,rival_gc_prom_15
2016-03-29,Gambia,Mauritania,0,0,True,1306.0,1266.0,,,African Cup of Nations qualification,Bakau,Gambia,False,1.0,2.0,1247.0,1.0,2.0,0,3.0,2.0,1.0,1325.0,2.0,1.0
2016-03-29,Georgia,Kazakhstan,1,1,True,1478.0,1397.0,,,Friendly,Tbilisi,Georgia,False,,,,,,2,,1.0,0.0,1420.0,1.0,0.0
2016-03-29,Germany,Italy,4,1,True,2053.0,1871.0,,,Friendly,Munich,Germany,False,2.0,3.0,1958.0,2.0,3.0,5,5.0,1.0,1.0,2001.0,1.0,1.0
2016-03-29,Finland,Norway,0,2,False,1585.0,1624.0,,,Friendly,Oslo,Norway,False,0.0,3.0,1736.33,0.0,3.0,2,3.0,0.0,0.0,1499.0,0.0,0.0
2016-04-02,Alderney,Guernsey,0,1,True,1200.0,1200.0,,,Muratti Vase,Alderney,Alderney,False,,,,,,1,,,,,,
2016-04-02,Guernsey,Alderney,1,0,False,1200.0,1200.0,,,Muratti Vase,Alderney,Alderney,False,,,,,,1,,,,,,
2016-04-24,Panjab,Jersey,0,2,True,1200.0,1200.0,,,Friendly,Kidderminster,England,False,,,,,,2,,,,,,
2016-04-24,Jersey,Panjab,2,0,False,1200.0,1200.0,,,Friendly,Kidderminster,England,False,,,,,,2,,,,,,
2016-04-27,Martinique,Panama,0,2,True,1443.0,1687.0,,,Friendly,Fort-de-France,Martinique,False,2.67,0.67,968.0,2.67,0.67,2,3.33,1.67,0.0,1450.0,1.67,0.0
2016-04-27,Panama,Martinique,2,0,False,1687.0,1443.0,,,Friendly,Fort-de-France,Martinique,False,1.67,0.0,1450.0,1.67,0.0,2,1.67,2.67,0.67,968.0,2.67,0.67
2016-05-14,Guernsey,Jersey,0,1,False,1219.0,1213.0,,,Muratti Vase,Jersey,Jersey,False,1.0,0.0,1200.0,1.0,0.0,1,1.0,2.0,0.0,1200.0,2.0,0.0
2016-05-14,Jersey,Guernsey,1,0,True,1213.0,1219.0,,,Muratti Vase,Jersey,Jersey,False,2.0,0.0,1200.0,2.0,0.0,1,2.0,1.0,0.0,1200.0,1.0,0.0
2016-05-16,Padania,Romani people,2,0,False,1200.0,1185.0,,,Friendly,Milan,Italy,True,,,,,,2,,1.0,4.0,1200.0,1.0,4.0
2016-05-16,Romani people,Padania,0,2,True,1185.0,1200.0,,,Friendly,Milan,Italy,True,1.0,4.0,1200.0,1.0,4.0,2,5.0,,,,,
2016-05-20,Ivory Coast,Hungary,0,0,False,1720.0,1700.0,,,Friendly,Budapest,Hungary,False,1.0,0.5,1285.0,1.0,0.5,0,1.5,1.0,1.0,1816.0,1.0,1.0
2016-05-20,Venezuela,Galicia,1,1,False,1606.0,1200.0,,,Friendly,La Coruña,Spain,False,1.5,3.0,1869.5,1.5,3.0,2,4.5,,,,,
2016-05-20,Galicia,Venezuela,1,1,True,1200.0,1606.0,,,Friendly,La Coruña,Spain,False,,,,,,2,,1.5,3.0,1869.5,1.5,3.0
2016-05-20,Hungary,Ivory Coast,0,0,True,1700.0,1720.0,,,Friendly,Budapest,Hungary,False,1.0,1.0,1816.0,1.0,1.0,0,2.0,1.0,0.5,1285.0,1.0,0.5
2016-05-21,Abkhazia,Donetsk PR,0,0,True,1200.0,1200.0,,,Friendly,Sukhumi,Georgia,False,,,,,,0,,,,,,
2016-05-21,Botswana,Lesotho,2,1,True,1293.0,1153.0,,,Friendly,Serowe,Botswana,False,1.0,1.0,957.5,1.0,1.0,3,2.0,1.0,1.5,969.0,1.0,1.5
2016-05-21,Donetsk PR,Abkhazia,0,0,False,1200.0,1200.0,,,Friendly,Sukhumi,Georgia,False,,,,,,0,,,,,,
2016-05-21,Lesotho,Botswana,1,2,False,1153.0,1293.0,,,Friendly,Serowe,Botswana,False,1.0,1.5,969.0,1.0,1.5,3,2.5,1.0,1.0,957.5,1.0,1.0
2016-05-22,England,Turkey,2,1,True,1958.0,1823.0,,,Friendly,Manchester,England,False,2.0,2.0,1977.0,2.0,2.0,3,4.0,2.0,1.0,1784.0,2.0,1.0
2016-05-22,Puerto Rico,United States,1,3,True,1065.0,1737.0,,,Friendly,Bayamón,Puerto Rico,False,4.0,0.0,561.0,4.0,0.0,4,4.0,2.33,1.33,1537.67,2.33,1.33
2016-05-22,Turkey,England,1,2,False,1823.0,1958.0,,,Friendly,Manchester,England,False,2.0,1.0,1784.0,2.0,1.0,3,3.0,2.0,2.0,1977.0,2.0,2.0
2016-05-22,United States,Puerto Rico,3,1,False,1737.0,1065.0,,,Friendly,Bayamón,Puerto Rico,False,2.33,1.33,1537.67,2.33,1.33,4,3.67,4.0,0.0,561.0,4.0,0.0
2016-05-23,Peru,Trinidad and Tobago,4,0,True,1766.0,1593.0,,,Friendly,Lima,Peru,False,1.0,1.5,1778.0,1.0,1.5,4,2.5,3.0,1.0,1262.67,3.0,1.0
2016-05-23,Trinidad and Tobago,Peru,0,4,False,1593.0,1766.0,,,Friendly,Lima,Peru,False,3.0,1.0,1262.67,3.0,1.0,4,4.0,1.0,1.5,1778.0,1.0,1.5
2016-05-25,Serbia,Cyprus,2,1,True,1716.0,1422.0,,,Friendly,Užice,Serbia,False,0.5,0.5,1636.0,0.5,0.5,3,1.0,0.0,1.0,1816.0,0.0,1.0
2016-05-25,Romania,DR Congo,1,1,True,1769.0,1523.0,,,Friendly,Como,Italy,True,0.5,0.0,1713.0,0.5,0.0,2,0.5,1.33,0.67,1389.33,1.33,0.67
2016-05-25,DR Congo,Romania,1,1,False,1523.0,1769.0,,,Friendly,Como,Italy,True,1.33,0.67,1389.33,1.33,0.67,2,2.0,0.5,0.0,1713.0,0.5,0.0
2016-05-25,Cyprus,Serbia,1,2,False,1422.0,1716.0,,,Friendly,Užice,Serbia,False,0.0,1.0,1816.0,0.0,1.0,3,1.0,0.5,0.5,1636.0,0.5,0.5
2016-05-26,Andorra,Azerbaijan,0,0,False,952.0,1409.0,,,Friendly,Bad Erlach,Austria,True,0.0,1.0,1350.0,0.0,1.0,0,1.0,0.0,1.0,1386.0,0.0,1.0
2016-05-26,Azerbaijan,Andorra,0,0,True,1409.0,952.0,,,Friendly,Bad Erlach,Austria,True,0.0,1.0,1386.0,0.0,1.0,0,1.0,0.0,1.0,1350.0,0.0,1.0
2016-05-27,Zambia,Togo,0,1,False,1503.0,1396.0,,,Friendly,Lomé,Togo,False,1.0,1.0,1487.5,1.0,1.0,1,2.0,0.0,0.5,1550.0,0.0,0.5
2016-05-27,Trinidad and Tobago,Uruguay,1,3,False,1590.0,1963.0,,,Friendly,Montevideo,Uruguay,False,2.25,1.75,1388.5,2.25,1.75,4,4.0,1.5,1.0,1905.5,1.5,1.0
2016-05-27,Togo,Zambia,1,0,True,1396.0,1503.0,,,Friendly,Lomé,Togo,False,0.0,0.5,1550.0,0.0,0.5,1,0.5,1.0,1.0,1487.5,1.0,1.0
2016-05-27,Slovakia,Georgia,3,1,True,1727.0,1473.0,,,Friendly,Wels,Austria,True,1.0,1.0,1334.5,1.0,1.0,4,2.0,1.0,1.0,1397.0,1.0,1.0
2016-05-27,Republic of Ireland,Netherlands,1,1,True,1227.0,1901.0,,,Friendly,Dublin,Republic of Ireland,False,1.5,1.0,1771.5,1.5,1.0,2,2.5,2.0,2.0,1963.0,2.0,2.0
2016-05-27,Northern Ireland,Belarus,3,0,True,1607.0,1578.0,,,Friendly,Belfast,Northern Ireland,False,1.0,0.5,1647.0,1.0,0.5,3,1.5,0.0,0.0,1522.0,0.0,0.0
2016-05-27,Nigeria,Mali,1,0,True,1612.0,1555.0,,,Friendly,Le Petit-Quevilly,France,True,0.5,1.0,1605.5,0.5,1.0,1,1.5,1.0,0.0,1357.5,1.0,0.0
2016-05-27,Netherlands,Republic of Ireland,1,1,False,1901.0,1227.0,,,Friendly,Dublin,Republic of Ireland,False,2.0,2.0,1963.0,2.0,2.0,2,4.0,1.5,1.0,1771.5,1.5,1.0
2016-05-27,Morocco,Congo,2,0,True,1566.0,1486.0,,,Friendly,Tangier,Morocco,False,1.5,0.0,1528.0,1.5,0.0,2,1.5,1.0,1.0,1501.5,1.0,1.0
2016-05-27,Moldova,Croatia,0,1,False,1352.0,1816.0,,,Friendly,Koprivnica,Croatia,False,0.5,0.0,1093.0,0.5,0.0,1,0.5,1.5,0.5,1639.0,1.5,0.5
2016-05-27,Uruguay,Trinidad and Tobago,3,1,True,1963.0,1590.0,,,Friendly,Montevideo,Uruguay,False,1.5,1.0,1905.5,1.5,1.0,4,2.5,2.25,1.75,1388.5,2.25,1.75
2016-05-27,Mali,Nigeria,0,1,False,1555.0,1612.0,,,Friendly,Le Petit-Quevilly,France,True,1.0,0.0,1357.5,1.0,0.0,1,1.0,0.5,1.0,1605.5,0.5,1.0
2016-05-27,Malta,Czech Republic,0,6,False,1233.0,1754.0,,,Friendly,Kufstein,Austria,True,0.0,0.0,1351.0,0.0,0.0,6,0.0,0.5,1.0,1728.0,0.5,1.0
2016-05-27,Basque Country,Corsica,1,1,False,1200.0,1200.0,,,Friendly,Ajaccio,France,False,,,,,,2,,,,,,
2016-05-27,Belarus,Northern Ireland,0,3,False,1578.0,1607.0,,,Friendly,Belfast,Northern Ireland,False,0.0,0.0,1522.0,0.0,0.0,3,0.0,1.0,0.5,1647.0,1.0,0.5
2016-05-27,Congo,Morocco,0,2,False,1486.0,1566.0,,,Friendly,Tangier,Morocco,False,1.0,1.0,1501.5,1.0,1.0,2,2.0,1.5,0.0,1528.0,1.5,0.0
2016-05-27,Australia,England,1,2,False,1711.0,1962.0,,,Friendly,Sunderland,England,False,6.0,0.5,1391.0,6.0,0.5,3,6.5,2.0,1.67,1925.67,2.0,1.67
2016-05-27,Croatia,Moldova,1,0,True,1816.0,1352.0,,,Friendly,Koprivnica,Croatia,False,1.5,0.5,1639.0,1.5,0.5,1,2.0,0.5,0.0,1093.0,0.5,0.0
2016-05-27,Czech Republic,Malta,6,0,True,1754.0,1233.0,,,Friendly,Kufstein,Austria,True,0.5,1.0,1728.0,0.5,1.0,6,1.5,0.0,0.0,1351.0,0.0,0.0
2016-05-27,England,Australia,2,1,True,1962.0,1711.0,,,Friendly,Sunderland,England,False,2.0,1.67,1925.67,2.0,1.67,3,3.67,6.0,0.5,1391.0,6.0,0.5
2016-05-27,Georgia,Slovakia,1,3,False,1473.0,1727.0,,,Friendly,Wels,Austria,True,1.0,1.0,1397.0,1.0,1.0,4,2.0,1.0,1.0,1334.5,1.0,1.0
2016-05-27,Corsica,Basque Country,1,1,True,1200.0,1200.0,,,Friendly,Ajaccio,France,False,,,,,,2,,,,,,
2016-05-28,New Zealand,Fiji,3,1,True,1519.0,1266.0,,,Oceania Nations Cup,Port Moresby,Papua New Guinea,True,,,,,,4,,,,,,
2016-05-28,Venezuela,Costa Rica,1,2,False,1599.0,1794.0,,,Friendly,San José,Costa Rica,False,1.33,2.33,1646.33,1.33,2.33,3,3.67,2.0,0.5,1585.0,2.0,0.5
2016-05-28,Vanuatu,Solomon Islands,0,1,True,1180.0,1174.0,,,Oceania Nations Cup,Port Moresby,Papua New Guinea,True,,,,,,1,,2.0,0.0,1050.0,2.0,0.0
2016-05-28,Switzerland,Belgium,1,2,True,1775.0,1919.0,,,Friendly,Geneva,Switzerland,False,0.0,1.5,1462.0,0.0,1.5,3,1.5,1.0,2.0,1900.0,1.0,2.0
2016-05-28,Solomon Islands,Vanuatu,1,0,False,1174.0,1180.0,,,Oceania Nations Cup,Port Moresby,Papua New Guinea,True,2.0,0.0,1050.0,2.0,0.0,1,2.0,,,,,
2016-05-28,Senegal,Rwanda,2,0,False,1652.0,1332.0,,,Friendly,Kigali,Rwanda,False,2.0,0.5,1284.5,2.0,0.5,2,2.5,1.75,0.5,1328.5,1.75,0.5
2016-05-28,Rwanda,Senegal,0,2,True,1332.0,1652.0,,,Friendly,Kigali,Rwanda,False,1.75,0.5,1328.5,1.75,0.5,2,2.25,2.0,0.5,1284.5,2.0,0.5
2016-05-28,Paraguay,Mexico,0,1,False,1751.0,1915.0,,,Friendly,Atlanta,United States,True,2.0,2.0,1971.0,2.0,2.0,1,4.0,2.5,0.0,1524.5,2.5,0.0
2016-05-28,Myanmar,Malaysia,0,0,True,1049.0,1112.0,,,Friendly,Yangon,Myanmar,False,1.0,1.5,1288.5,1.0,1.5,0,2.5,0.0,1.0,1063.5,0.0,1.0
2016-05-28,Peru,El Salvador,3,1,False,1769.0,1458.0,,,Friendly,Seattle,United States,True,2.0,1.0,1716.33,2.0,1.0,4,3.0,1.0,2.0,1512.0,1.0,2.0
2016-05-28,Mauritania,Gabon,2,0,False,1274.0,1471.0,,,Friendly,Cornellà de Llobregat,Spain,True,1.0,0.5,1315.5,1.0,0.5,2,1.5,1.0,1.0,1332.0,1.0,1.0
2016-05-28,Mexico,Paraguay,1,0,True,1915.0,1751.0,,,Friendly,Atlanta,United States,True,2.5,0.0,1524.5,2.5,0.0,1,2.5,2.0,2.0,1971.0,2.0,2.0
2016-05-28,Belgium,Switzerland,2,1,False,1919.0,1775.0,,,Friendly,Geneva,Switzerland,False,1.0,2.0,1900.0,1.0,2.0,3,3.0,0.0,1.5,1462.0,0.0,1.5
2016-05-28,Costa Rica,Venezuela,2,1,True,1794.0,1599.0,,,Friendly,San José,Costa Rica,False,2.0,0.5,1585.0,2.0,0.5,3,2.5,1.33,2.33,1646.33,1.33,2.33
2016-05-28,El Salvador,Peru,1,3,True,1458.0,1769.0,,,Friendly,Seattle,United States,True,1.0,2.0,1512.0,1.0,2.0,4,3.0,2.0,1.0,1716.33,2.0,1.0
2016-05-28,Armenia,Guatemala,7,1,False,1484.0,1481.0,,,Friendly,Carson,United States,True,0.0,0.0,1576.0,0.0,0.0,8,0.0,1.0,2.0,1747.5,1.0,2.0
2016-05-28,Gabon,Mauritania,0,2,True,1471.0,1274.0,,,Friendly,Cornellà de Llobregat,Spain,True,1.0,1.0,1332.0,1.0,1.0,2,2.0,1.0,0.5,1315.5,1.0,0.5
2016-05-28,Guatemala,Armenia,1,7,True,1481.0,1484.0,,,Friendly,Carson,United States,True,1.0,2.0,1747.5,1.0,2.0,8,3.0,0.0,0.0,1576.0,0.0,0.0
2016-05-28,Malaysia,Myanmar,0,0,False,1112.0,1049.0,,,Friendly,Yangon,Myanmar,False,0.0,1.0,1063.5,0.0,1.0,0,1.0,1.0,1.5,1288.5,1.0,1.5
2016-05-28,Fiji,New Zealand,1,3,False,1266.0,1519.0,,,Oceania Nations Cup,Port Moresby,Papua New Guinea,True,,,,,,4,,,,,,
2016-05-29,Slovakia,Germany,3,1,False,1731.0,2056.0,,,Friendly,Augsburg,Germany,False,1.67,1.0,1380.67,1.67,1.0,4,2.67,3.0,2.0,1914.5,3.0,2.0
2016-05-29,Papua New Guinea,New Caledonia,1,1,True,1046.0,1353.0,,,Oceania Nations Cup,Port Moresby,Papua New Guinea,False,0.0,2.0,1170.0,0.0,2.0,2,2.0,,,,,
2016-05-29,Portugal,Norway,3,0,True,1908.0,1630.0,,,Friendly,Porto,Portugal,False,1.0,1.0,1755.0,1.0,1.0,3,2.0,1.0,0.0,1542.0,1.0,0.0
2016-05-29,Qatar,Albania,1,3,False,1539.0,1608.0,,,Friendly,Hartberg,Austria,True,1.0,1.0,1214.0,1.0,1.0,4,2.0,1.5,1.0,1526.5,1.5,1.0
2016-05-29,Romania,Ukraine,3,4,True,1763.0,1821.0,,,Friendly,Turin,Italy,True,0.67,0.33,1649.67,0.67,0.33,7,1.0,1.0,0.0,1545.0,1.0,0.0
2016-05-29,Samoa,Tahiti,0,4,False,705.0,1220.0,,,Oceania Nations Cup,Port Moresby,Papua New Guinea,True,,,,,,4,,,,,,
2016-05-29,Scotland,Italy,0,1,False,1720.0,1868.0,,,Friendly,Attard,Malta,True,1.0,0.0,1749.0,1.0,0.0,1,1.0,1.0,2.5,2027.0,1.0,2.5
2016-05-29,Somaliland,Sápmi,0,5,False,995.0,1200.0,,,CONIFA World Football Cup,Gagra,Georgia,True,,,,,,5,,,,,,
2016-05-29,Tahiti,Samoa,4,0,True,1220.0,705.0,,,Oceania Nations Cup,Port Moresby,Papua New Guinea,True,,,,,,4,,,,,,
2016-05-29,Spain,Bosnia and Herzegovina,3,1,False,1996.0,1738.0,,,Friendly,St. Gallen,Switzerland,True,0.5,0.5,1817.5,0.5,0.5,4,1.0,2.5,0.0,1521.5,2.5,0.0
2016-05-29,Székely Land,Iraqi Kurdistan,0,3,False,1200.0,1200.0,,,CONIFA World Football Cup,Sukhumi,Georgia,True,,,,,,3,,,,,,
2016-05-29,Sápmi,Somaliland,5,0,True,1200.0,995.0,,,CONIFA World Football Cup,Gagra,Georgia,True,,,,,,5,,,,,,
2016-05-29,Tanzania,Kenya,1,1,False,1314.0,1321.0,,,Friendly,Nairobi,Kenya,False,,,,,,2,,0.0,1.0,1212.0,0.0,1.0
2016-05-29,Timor-Leste,Cambodia,0,2,False,1192.0,727.0,,,Friendly,Phnom Penh,Cambodia,False,0.0,7.0,1353.0,0.0,7.0,2,7.0,1.0,4.5,1263.5,1.0,4.5
2016-05-29,Turkey,Montenegro,1,0,True,1819.0,1558.0,,,Friendly,Antalya,Turkey,False,1.67,1.33,1842.0,1.67,1.33,1,3.0,0.5,1.0,1593.0,0.5,1.0
2016-05-29,Padania,Northern Cyprus,1,2,True,1210.0,1456.0,,,CONIFA World Football Cup,Gagra,Georgia,True,2.0,0.0,1185.0,2.0,0.0,3,2.0,,,,,
2016-05-29,Ukraine,Romania,4,3,False,1821.0,1763.0,,,Friendly,Turin,Italy,True,1.0,0.0,1545.0,1.0,0.0,7,1.0,0.67,0.33,1649.67,0.67,0.33
2016-05-29,Norway,Portugal,0,3,False,1630.0,1908.0,,,Friendly,Porto,Portugal,False,1.0,0.0,1542.0,1.0,0.0,3,1.0,1.0,1.0,1755.0,1.0,1.0
2016-05-29,Germany,Slovakia,1,3,True,2056.0,1731.0,,,Friendly,Augsburg,Germany,False,3.0,2.0,1914.5,3.0,2.0,4,5.0,1.67,1.0,1380.67,1.67,1.0
2016-05-29,North Macedonia,Azerbaijan,3,1,False,1427.0,1400.0,,,Friendly,Bad Erlach,Austria,True,0.0,1.5,1610.0,0.0,1.5,4,1.5,0.0,0.5,1169.0,0.0,0.5
2016-05-29,Northern Cyprus,Padania,2,1,False,1456.0,1210.0,,,CONIFA World Football Cup,Gagra,Georgia,True,,,,,,3,,2.0,0.0,1185.0,2.0,0.0
2016-05-29,Abkhazia,Chagos Islands,9,0,True,1197.0,805.0,,,CONIFA World Football Cup,Sukhumi,Georgia,False,0.0,0.0,1200.0,0.0,0.0,9,0.0,,,,,
2016-05-29,Albania,Qatar,3,1,True,1608.0,1539.0,,,Friendly,Hartberg,Austria,True,1.5,1.0,1526.5,1.5,1.0,4,2.5,1.0,1.0,1214.0,1.0,1.0
2016-05-29,Azerbaijan,North Macedonia,1,3,True,1400.0,1427.0,,,Friendly,Bad Erlach,Austria,True,0.0,0.5,1169.0,0.0,0.5,4,0.5,0.0,1.5,1610.0,0.0,1.5
2016-05-29,Bosnia and Herzegovina,Spain,1,3,True,1738.0,1996.0,,,Friendly,St. Gallen,Switzerland,True,2.5,0.0,1521.5,2.5,0.0,4,2.5,0.5,0.5,1817.5,0.5,0.5
2016-05-29,Chagos Islands,Abkhazia,0,9,False,805.0,1197.0,,,CONIFA World Football Cup,Sukhumi,Georgia,False,,,,,,9,,0.0,0.0,1200.0,0.0,0.0
2016-05-29,Estonia,Lithuania,0,2,False,1493.0,1424.0,,,Baltic Cup,Klaipėda,Lithuania,False,0.33,0.67,1699.67,0.33,0.67,2,1.0,0.0,2.0,1768.0,0.0,2.0
2016-05-29,Cambodia,Timor-Leste,2,0,True,727.0,1192.0,,,Friendly,Phnom Penh,Cambodia,False,1.0,4.5,1263.5,1.0,4.5,2,5.5,0.0,7.0,1353.0,0.0,7.0
2016-05-29,Italy,Scotland,1,0,True,1868.0,1720.0,,,Friendly,Attard,Malta,True,1.0,2.5,2027.0,1.0,2.5,1,3.5,1.0,0.0,1749.0,1.0,0.0
2016-05-29,Kenya,Tanzania,1,1,True,1321.0,1314.0,,,Friendly,Nairobi,Kenya,False,0.0,1.0,1212.0,0.0,1.0,2,1.0,,,,,
2016-05-29,Laos,Nepal,1,1,True,814.0,877.0,,,Friendly,Vientiane,Laos,False,,,,,,2,,1.67,0.33,893.67,1.67,0.33
2016-05-29,Lithuania,Estonia,2,0,True,1424.0,1493.0,,,Baltic Cup,Klaipėda,Lithuania,False,0.0,2.0,1768.0,0.0,2.0,2,2.0,0.33,0.67,1699.67,0.33,0.67
2016-05-29,Montenegro,Turkey,0,1,False,1558.0,1819.0,,,Friendly,Antalya,Turkey,False,0.5,1.0,1593.0,0.5,1.0,1,1.5,1.67,1.33,1842.0,1.67,1.33
2016-05-29,Nepal,Laos,1,1,False,877.0,814.0,,,Friendly,Vientiane,Laos,False,1.67,0.33,893.67,1.67,0.33,2,2.0,,,,,
2016-05-29,New Caledonia,Papua New Guinea,1,1,False,1353.0,1046.0,,,Oceania Nations Cup,Port Moresby,Papua New Guinea,False,,,,,,2,,0.0,2.0,1170.0,0.0,2.0
2016-05-29,Iraqi Kurdistan,Székely Land,3,0,True,1200.0,1200.0,,,CONIFA World Football Cup,Sukhumi,Georgia,True,,,,,,3,,,,,,
2016-05-30,Sweden,Slovenia,0,0,True,1755.0,1614.0,,,Friendly,Malmö,Sweden,False,1.5,1.0,1662.25,1.5,1.0,0,2.5,0.5,0.5,1518.5,0.5,0.5
2016-05-30,Zambia,Gambia,0,0,False,1493.0,1298.0,,,Friendly,Bakau,Gambia,False,0.67,1.0,1457.0,0.67,1.0,0,1.67,0.5,1.0,1256.5,0.5,1.0
2016-05-30,Western Armenia,Chagos Islands,12,0,False,1200.0,803.0,,,CONIFA World Football Cup,Sukhumi,Georgia,True,,,,,,12,,0.0,9.0,1197.0,0.0,9.0
2016-05-30,United Koreans in Japan,Székely Land,1,0,True,1200.0,1185.0,,,CONIFA World Football Cup,Sukhumi,Georgia,True,,,,,,1,,0.0,3.0,1200.0,0.0,3.0
2016-05-30,Sápmi,Panjab,0,1,True,1207.0,1187.0,,,CONIFA World Football Cup,Gagra,Georgia,True,5.0,0.0,995.0,5.0,0.0,1,5.0,0.0,2.0,1200.0,0.0,2.0
2016-05-30,Székely Land,United Koreans in Japan,0,1,False,1185.0,1200.0,,,CONIFA World Football Cup,Sukhumi,Georgia,True,0.0,3.0,1200.0,0.0,3.0,1,3.0,,,,,
2016-05-30,Slovenia,Sweden,0,0,False,1614.0,1755.0,,,Friendly,Malmö,Sweden,False,0.5,0.5,1518.5,0.5,0.5,0,1.0,1.5,1.0,1662.25,1.5,1.0
2016-05-30,Padania,Raetia,6,0,False,1204.0,1200.0,,,CONIFA World Football Cup,Gagra,Georgia,True,1.5,1.0,1320.5,1.5,1.0,6,2.5,,,,,
2016-05-30,Panjab,Sápmi,1,0,False,1187.0,1207.0,,,CONIFA World Football Cup,Gagra,Georgia,True,0.0,2.0,1200.0,0.0,2.0,1,2.0,5.0,0.0,995.0,5.0,0.0
2016-05-30,Gambia,Zambia,0,0,True,1298.0,1493.0,,,Friendly,Bakau,Gambia,False,0.5,1.0,1256.5,0.5,1.0,0,1.5,0.67,1.0,1457.0,0.67,1.0
2016-05-30,France,Cameroon,3,2,True,1967.0,1601.0,,,Friendly,Nantes,France,False,3.5,2.0,1835.0,3.5,2.0,5,5.5,0.75,0.75,1508.25,0.75,0.75
2016-05-30,Chagos Islands,Western Armenia,0,12,True,803.0,1200.0,,,CONIFA World Football Cup,Sukhumi,Georgia,True,0.0,9.0,1197.0,0.0,9.0,12,9.0,,,,,
2016-05-30,Cameroon,France,2,3,False,1601.0,1967.0,,,Friendly,Nantes,France,False,0.75,0.75,1508.25,0.75,0.75,5,1.5,3.5,2.0,1835.0,3.5,2.0
2016-05-30,Raetia,Padania,0,6,True,1200.0,1204.0,,,CONIFA World Football Cup,Gagra,Georgia,True,,,,,,6,,1.5,1.0,1320.5,1.5,1.0
2016-05-31,Serbia,Israel,3,1,True,1718.0,1575.0,,,Friendly,Novi Sad,Serbia,False,1.0,0.67,1564.67,1.0,0.67,4,1.67,0.0,2.0,1813.0,0.0,2.0
2016-05-31,Solomon Islands,Fiji,0,1,True,1189.0,1260.0,,,Oceania Nations Cup,Port Moresby,Papua New Guinea,True,1.5,0.0,1115.0,1.5,0.0,1,1.5,1.0,3.0,1519.0,1.0,3.0
2016-05-31,Somaliland,Panjab,0,5,True,988.0,1203.0,,,CONIFA World Football Cup,Gagra,Georgia,True,0.0,5.0,1200.0,0.0,5.0,5,5.0,0.5,1.0,1203.5,0.5,1.0
2016-05-31,Sudan,Kenya,1,1,False,1299.0,1318.0,,,Friendly,Nairobi,Kenya,False,0.5,1.0,1734.0,0.5,1.0,2,1.5,0.33,1.0,1246.0,0.33,1.0
2016-05-31,Syria,Vietnam,0,2,False,1524.0,1211.0,,,Friendly,Thanh Hóa,Vietnam,False,2.33,1.67,1330.0,2.33,1.67,2,4.0,2.0,1.0,1141.5,2.0,1.0
2016-05-31,Vanuatu,New Zealand,0,5,True,1165.0,1525.0,,,Oceania Nations Cup,Port Moresby,Papua New Guinea,True,0.0,1.0,1174.0,0.0,1.0,5,1.0,3.0,1.0,1266.0,3.0,1.0
2016-05-31,United Koreans in Japan,Iraqi Kurdistan,0,3,True,1214.0,1215.0,,,CONIFA World Football Cup,Sukhumi,Georgia,True,1.0,0.0,1185.0,1.0,0.0,3,1.0,3.0,0.0,1200.0,3.0,0.0
2016-05-31,Vietnam,Syria,2,0,True,1211.0,1524.0,,,Friendly,Thanh Hóa,Vietnam,False,2.0,1.0,1141.5,2.0,1.0,2,3.0,2.33,1.67,1330.0,2.33,1.67
2016-05-31,Western Armenia,Abkhazia,0,1,False,1203.0,1199.0,,,CONIFA World Football Cup,Sukhumi,Georgia,False,12.0,0.0,803.0,12.0,0.0,1,12.0,4.5,0.0,1002.5,4.5,0.0
2016-05-31,Zimbabwe,Uganda,2,0,True,1360.0,1500.0,,,Friendly,Harare,Zimbabwe,False,2.5,0.5,1201.5,2.5,0.5,2,3.0,0.0,0.33,1489.33,0.0,0.33
2016-05-31,Republic of Ireland,Belarus,1,2,True,1236.0,1572.0,,,Friendly,Cork,Republic of Ireland,False,1.33,1.0,1814.67,1.33,1.0,3,2.33,0.0,1.0,1550.33,0.0,1.0
2016-05-31,Uganda,Zimbabwe,0,2,False,1500.0,1360.0,,,Friendly,Harare,Zimbabwe,False,0.0,0.33,1489.33,0.0,0.33,2,0.33,2.5,0.5,1201.5,2.5,0.5
2016-05-31,Raetia,Northern Cyprus,0,7,False,1185.0,1462.0,,,CONIFA World Football Cup,Gagra,Georgia,True,0.0,6.0,1204.0,0.0,6.0,7,6.0,2.0,1.0,1210.0,2.0,1.0
2016-05-31,Israel,Serbia,1,3,False,1575.0,1718.0,,,Friendly,Novi Sad,Serbia,False,0.0,2.0,1813.0,0.0,2.0,4,2.0,1.0,0.67,1564.67,1.0,0.67
2016-05-31,Northern Cyprus,Raetia,7,0,True,1462.0,1185.0,,,CONIFA World Football Cup,Gagra,Georgia,True,2.0,1.0,1210.0,2.0,1.0,7,3.0,0.0,6.0,1204.0,0.0,6.0
2016-05-31,Panjab,Somaliland,5,0,False,1203.0,988.0,,,CONIFA World Football Cup,Gagra,Georgia,True,0.5,1.0,1203.5,0.5,1.0,5,1.5,0.0,5.0,1200.0,0.0,5.0
